custname,region,partnum,revenue,cost,margin
MICROCHIP TECHNOLOGY INC.,01-East,734211200,459.00,45.68,413.32
MID-TEX DISTRIBUTING INC,01-East,735602110,70122.00,20528.23,49593.77
MID-TEX DISTRIBUTING INC,01-East,735602000,18523.50,5048.33,13475.17
MIDWEST MATERIALS CO.,01-East,768141003,354256.00,161233.53,193022.47
MIDWEST MATERIALS CO.,01-East,735602000,210176.00,53275.68,156900.32
MIDWEST MATERIALS CO.,01-East,768121000,90960.00,27863.51,63096.49
MIDWEST MATERIALS CO.,01-East,768141000,15795.00,7293.85,8501.15
MIDWEST MATERIALS CO.,01-East,735750000,9408.00,3050.56,6357.44
MIDWEST MATERIALS CO.,01-East,768144200,2052.00,315.82,1736.18
MIDWEST MATERIALS CO.,01-East,733151500,636.60,101.80,534.80
MIDWEST MATERIALS CO.,01-East,733211000,614.10,201.18,412.92
MIDWEST MATERIALS CO.,01-East,779989770,560.08,0.00,560.08
MILAMAR COATING,01-East,779987651,1255.50,156.78,1098.72
MITSUBISHI POWER SYSTEMS,01-East,734611100,178.72,26.96,151.76
MODYNE,01-East,770720000,1010.00,27.12,982.88
MONTAGUE STUDIOS,01-East,739681100,444.24,120.46,323.78
MORAC MEXICO S.A. de C.V.,01-East,734761300,2039.40,379.39,1660.01
MORRISON SUPPLY COMPANY,01-East,735602000,4630.00,862.96,3767.04
MOTION INDUSTRIES,01-East,770410000,1507.50,98.81,1408.69
MOTION INDUSTRIES,01-East,770430000,1327.50,88.55,1238.95
MOTION INDUSTRIES,01-East,733211000,912.00,94.78,817.22
MOTION INDUSTRIES,01-East,766121000,910.00,23.95,886.05
MOTION INDUSTRIES,01-East,734900000,737.00,133.46,603.54
MOTION INDUSTRIES,01-East,733464600,626.00,69.94,556.06
MOTION INDUSTRIES,01-East,734830000,370.00,45.41,324.59
MOTION INDUSTRIES,01-East,734151100,326.17,43.14,283.03
MOTION INDUSTRIES,01-East,733464500,298.00,29.52,268.48
MOUNTAINVIEW MECHANICAL,01-East,780645010,100629.60,49683.31,50946.29
MOUNTAINVIEW MECHANICAL,01-East,784320000,16483.20,9567.28,6915.92
MOUNTAINVIEW MECHANICAL,01-East,764523000,3864.00,787.76,3076.24
MOUNTAINVIEW MECHANICAL,01-East,784000000,2481.84,1294.06,1187.78
MOUNTAINVIEW MECHANICAL,01-East,764522000,2144.00,419.72,1724.28
MOUNTAINVIEW MECHANICAL,01-East,780200000,1898.64,1140.24,758.40
MOUNTAINVIEW MECHANICAL,01-East,739370000,1413.44,635.75,777.69
MOUNTAINVIEW MECHANICAL,01-East,739741100,807.68,438.23,369.45
MOUNTAINVIEW MECHANICAL,01-East,764561000,102.00,22.18,79.82
MSSM,01-East,764900005,134320.00,52817.45,81502.55
MSSM,01-East,764827550,65296.00,24113.55,41182.45
MSSM,01-East,764864005,22736.00,7588.29,15147.71
MSSM,01-East,764901011,7938.75,4360.33,3578.42
MSSM,01-East,764827150,2310.00,986.90,1323.10
MSSM,01-East,764902501,1569.81,824.54,745.27
MSSM,01-East,764821073,885.50,838.35,47.15
MSSM,01-East,764781000,312.00,157.77,154.23
MSSM,01-East,764861000,256.50,116.90,139.60
MSSM,01-East,764901600,64.68,32.95,31.73
MUNNELL & SHERRILL. INC,01-East,733444200,298.00,38.64,259.36
MUNNELL & SHERRILL. INC,01-East,733464500,275.00,32.53,242.47
MURPHY COMPANY,01-East,739741100,1713.92,673.28,1040.64
MUSTANG GROUP,01-East,734611100,536.16,81.10,455.06
MYLAN TECHNOLOGIES INC.,01-East,770830200,1010.00,28.98,981.02
N2 AERO,01-East,733648000,25416.00,10632.87,14783.13
NATIONAL ELECTRIC,01-East,734910000,683.00,102.70,580.30
NATIONAL GYPSUM CO,01-East,764821000,447.00,15.66,431.34
NATIONAL PAPER CONVERTING,01-East,733525500,1330.00,130.06,1199.94
NAWC-WD/475500D,01-East,724311400,7038.00,919.50,6118.50
NEWTEX INDUSTRIES INC.,01-East,733832000,2430.00,385.42,2044.58
NIAGARA CERAMICS CORP.,01-East,764822000,1464.00,123.05,1340.95
NIAGARA SPECIALTY METALS,01-East,754924010,37941.48,7234.02,30707.46
NIAGARA SPECIALTY METALS,01-East,754904005,32485.17,6492.81,25992.36
NIAGARA SPECIALTY METALS,01-East,754907000,32324.33,6225.56,26098.77
NIAGARA SPECIALTY METALS,01-East,754927000,30559.02,5579.77,24979.25
NIAGARA SPECIALTY METALS,01-East,779957936,18014.56,5719.01,12295.55
NIAGARA SPECIALTY METALS,01-East,754877000,10244.20,2061.01,8183.19
NIAGARA SPECIALTY METALS,01-East,754874005,7643.28,1613.73,6029.55
NIAGARA SPECIALTY METALS,01-East,754867000,6985.44,1453.48,5531.96
NIAGARA SPECIALTY METALS,01-East,764821000,4970.80,555.26,4415.54
NIAGARA SPECIALTY METALS,01-East,764901000,3507.33,400.73,3106.60
NIAGARA SPECIALTY METALS,01-East,766121000,2869.50,239.49,2630.01
NIAGARA SPECIALTY METALS,01-East,738381000,2534.40,2080.80,453.60
NIPRO GLASS AMERICAS CORP,01-East,793330000,1294.50,78.04,1216.46
NIPRO GLASS AMERICAS CORP,01-East,733464400,596.00,79.22,516.78
NIPRO GLASS AMERICAS CORP,01-East,733464500,298.00,29.52,268.48
NOELLE INDUSTRIES,01-East,720219100,553.20,13.33,539.87
NORAM ENGINEERING,01-East,733182200,4719.60,585.90,4133.70
NORTH ATLANTIC ASSOCIATES,01-East,764522000,2550.40,476.10,2074.30
NORTH ATLANTIC ASSOCIATES,01-East,764861000,362.00,63.37,298.63
NORTH ATLANTIC ASSOCIATES,01-East,764521000,139.20,26.59,112.61
NORTHWEST INSULATION,01-East,735750000,17532.00,5332.02,12199.98
NORTHWEST INSULATION,01-East,735602000,10612.00,2752.53,7859.47
NORTHWEST INSULATION,01-East,764902000,2653.50,96.62,2556.88
NORTHWEST INSULATION,01-East,764602000,2034.00,79.49,1954.51
NOTHING INC.,01-East,777601000,409.92,58.80,351.12
NOV WILSON,01-East,770300000,552.75,39.97,512.78
NOVELIS OSWEGO,01-East,739451000,8683.52,2695.26,5988.26
NOVELIS OSWEGO,01-East,718501000,1052.50,134.69,917.81
NOVELIS OSWEGO,01-East,739741100,700.16,219.12,481.04
NRG/ENERGY,01-East,764461006,404.00,27.94,376.06
NTK AVIATION AMERICA INC.,01-East,770800000,1368.00,25.56,1342.44
NTK AVIATION AMERICA INC.,01-East,733383000,1117.60,163.93,953.67
NU-SOURCE INC.,01-East,733464500,4688.00,472.32,4215.68
NUTEC BICKLEY SA DE CV,01-East,779121000,691.29,93.00,598.29
O G SUPPLY,01-East,726000240,25704.00,2662.54,23041.46
OE-CAL,01-East,737902100,462.00,67.12,394.88
OECO MILWAUKIE,01-East,771132000,1217.50,35.80,1181.70
OECO MILWAUKIE,01-East,771002000,828.50,19.30,809.20
OHMITE MFG,01-East,733151500,900.00,95.38,804.62
OHMITE MFG,01-East,739561200,839.68,144.66,695.02
OLYMPIC CRANES & FABRICAT,01-East,739370000,364.80,90.82,273.98
OMNIA SALES,01-East,740283401,9609.60,1592.30,8017.30
ONQUEST INC.,01-East,779957139,568.25,395.28,172.97
ORCON - MEXICO LLC,01-East,724261200,19484.00,2731.10,16752.90
"OWENS CORNING MEXICO,",01-East,733525500,752.50,70.39,682.11
"OWENS CORNING SALES,LLC",01-East,793330000,3883.50,234.12,3649.38
OWENS CORNING,01-East,793330000,898.00,53.01,844.99
PACIFIC INSULATION CO.,01-East,735602000,320120.00,100400.76,219719.24
PACIFIC INSULATION CO.,01-East,768241000,253575.00,100795.31,152779.69
PACIFIC INSULATION CO.,01-East,735602110,76640.00,25621.10,51018.90
PACIFIC INSULATION CO.,01-East,768221000,74752.00,28829.86,45922.14
PACIFIC INSULATION CO.,01-East,726020019,39623.25,16207.45,23415.80
PACIFIC INSULATION CO.,01-East,735750000,17048.00,6031.09,11016.91
PACIFIC INSULATION CO.,01-East,735752000,6642.00,2391.10,4250.90
PACIFIC INSULATION CO.,01-East,737301000,5650.56,1472.16,4178.40
PACIFIC INSULATION CO.,01-East,764901000,2765.29,402.18,2363.11
PACIFIC INSULATION CO.,01-East,739641100,1102.76,549.70,553.06
PACIFIC INSULATION CO.,01-East,739661100,1062.44,601.98,460.46
PACIFIC INSULATION CO.,01-East,733211000,382.80,94.78,288.02
PACIFIC INSULATION CO.,01-East,764901061,339.23,111.90,227.33
PACIFIC INSULATION CO.,01-East,733464500,196.50,29.52,166.98
PACIFIC NORTHWEST NATL,01-East,764221000,248.00,16.92,231.08
PACIFIC SCIENTIFIC,01-East,733671000,1438.08,119.66,1318.42
PAC,01-East,740123000,670.32,121.37,548.95
PALL CORPORATION-H2,01-East,733505200,49590.00,9616.56,39973.44
PALL CORPORATION-H2,01-East,733444200,553.80,104.06,449.74
PALL TRINITY MICRO CORP,01-East,733505200,5538.00,917.32,4620.68
PANDO LLC,01-East,768021000,374.00,26.84,347.16
PANELCRAFT INC.,01-East,737902100,2642.00,405.82,2236.18
PARAGON PACIFIC INSULATIO,01-East,735602110,38000.00,13566.49,24433.51
PARAGON PACIFIC INSULATIO,01-East,735602000,25000.00,8405.73,16594.27
PARAGON PACIFIC INSULATIO,01-East,735750000,13320.00,4667.93,8652.07
PARAGON PACIFIC INSULATIO,01-East,735752000,185.00,68.40,116.60
PARAGON PACIFIC SPI,01-East,735602110,44000.00,15708.56,28291.44
PARAGON PACIFIC SPI,01-East,735602000,12000.00,4142.22,7857.78
PARKER AEROSPACE,01-East,779001000,275.84,36.20,239.64
PASQUALE DINUZZO LLC,01-East,764483000,421.00,89.22,331.78
PATS AIRCRAFT LLC,01-East,724121700,5176.00,1302.84,3873.16
"PATS AIRCRAFT, LLC",01-East,724121700,584.00,162.85,421.15
PAWLING CORP.,01-East,764781040,4232.00,314.99,3917.01
PENNINGTON FURNACE SUPPLY,01-East,733742000,1632.00,327.00,1305.00
PENNINGTON FURNACE SUPPLY,01-East,733721000,300.00,69.32,230.68
PENSAR,01-East,738521000,4815.36,1291.07,3524.29
PENSAR,01-East,764822000,1720.00,61.52,1658.48
PENSAR,01-East,727063016,988.80,63.34,925.46
"PERFORMANCE PLASTICS,INC.",01-East,724261400,6915.60,1140.39,5775.21
"PERFORMANCE PLASTICS,INC.",01-East,724401150,648.00,81.46,566.54
PETRO-CHEM DEVELOPMENT,01-East,768133000,833.00,42.91,790.09
PHOTONIS USA INC.,01-East,771320000,2859.00,342.25,2516.75
PHYTOTECHNOLOGY LABORATOR,01-East,726000240,441.60,29.58,412.02
PICA MFG. SOLUTIONS,01-East,733464500,262.00,29.52,232.48
PIONEER GASKET,01-East,770230000,2016.00,147.83,1868.17
PIONEER GASKET,01-East,770240000,1972.50,140.66,1831.84
PK CONTRACTING INC,01-East,768112000,269.00,19.33,249.67
PLANET TOOL,01-East,771504000,50115.00,3432.84,46682.16
PLANET TOOL,01-East,771502000,10041.00,687.06,9353.94
PLIBRICO COMPANY LLC,01-East,779987650,88963.92,25595.56,63368.36
PLIBRICO REFRACTORY,01-East,780250000,88464.74,39839.14,48625.60
PLIBRICO REFRACTORY,01-East,779980245,26094.78,20914.05,5180.73
PLIBRICO REFRACTORY,01-East,754467000,11160.22,3646.79,7513.43
PLIBRICO REFRACTORY,01-East,737271000,9920.16,8968.99,951.17
PLIBRICO REFRACTORY,01-East,764521000,7183.60,1341.56,5842.04
PLIBRICO REFRACTORY,01-East,770540000,4787.13,454.18,4332.95
PLIBRICO REFRACTORY,01-East,738401000,4706.40,4281.60,424.80
PLIBRICO REFRACTORY,01-East,779951021,4069.80,1747.83,2321.97
PLIBRICO REFRACTORY,01-East,737861000,3485.80,1771.05,1714.75
PLIBRICO REFRACTORY,01-East,742520400,3056.71,661.56,2395.15
PLIBRICO REFRACTORY,01-East,779959123,3047.31,1275.66,1771.65
PLIBRICO REFRACTORY,01-East,739450000,2656.37,1404.04,1252.33
PLIBRICO REFRACTORY,01-East,754485000,2336.16,827.82,1508.34
PLIBRICO REFRACTORY,01-East,779951023,2217.60,961.41,1256.19
PLIBRICO REFRACTORY,01-East,739641100,1890.44,1099.40,791.04
PLIBRICO REFRACTORY,01-East,754367000,1782.00,820.74,961.26
PLIBRICO REFRACTORY,01-East,739561200,1593.86,442.66,1151.20
PLIBRICO REFRACTORY,01-East,770512000,1558.83,88.67,1470.16
PLIBRICO REFRACTORY,01-East,737912200,1276.00,363.80,912.20
PLIBRICO REFRACTORY,01-East,764901000,1062.60,129.15,933.45
PLIBRICO REFRACTORY,01-East,779959124,817.62,332.68,484.94
PLIBRICO REFRACTORY,01-East,733444200,670.80,115.92,554.88
PLIBRICO REFRACTORY,01-East,739781100,620.32,422.89,197.43
PLIBRICO REFRACTORY,01-East,779959125,547.56,222.65,324.91
PLIBRICO REFRACTORY,01-East,764821000,495.00,140.91,354.09
PLIBRICO REFRACTORY,01-East,739561000,482.98,170.44,312.54
PLIBRICO REFRACTORY,01-East,733464500,412.60,65.06,347.54
PLIBRICO REFRACTORY,01-East,733211000,251.30,53.20,198.10
PLIBRICO REFRACTORY,01-East,733211050,251.30,55.91,195.39
PLIBRICO REFRACTORY,01-East,779987718,246.00,137.09,108.91
PLIBRICO REFRACTORY,01-East,764482000,79.60,17.40,62.20
POLYMERIC EXTRUDED PROD.,01-East,764481000,360.00,17.59,342.41
PRAXAIR INC.,01-East,739561000,362.23,85.22,277.01
PRAXAIR,01-East,739781100,2513.66,1310.72,1202.94
PRAXAIR,01-East,734822000,2330.00,402.38,1927.62
PRAXAIR,01-East,738561000,1700.35,496.55,1203.80
PRAXAIR,01-East,733464400,1222.00,165.96,1056.04
PRAXAIR,01-East,738521000,1171.58,430.36,741.22
PRAXAIR,01-East,777601000,996.48,189.62,806.86
PRAXAIR,01-East,738401000,975.56,461.81,513.75
PRAXAIR,01-East,738361000,896.18,473.35,422.83
PRAXAIR,01-East,734211200,787.76,93.50,694.26
PRAXAIR,01-East,733211000,780.50,106.40,674.10
PRAXAIR,01-East,734900000,499.62,95.09,404.53
PRAXAIR,01-East,738381000,475.20,346.80,128.40
PRAXAIR,01-East,740063000,471.74,120.10,351.64
PRAXAIR,01-East,764901000,425.25,16.14,409.11
PRAXAIR,01-East,764481000,346.00,16.94,329.06
PRAXAIR,01-East,739451000,327.74,111.56,216.18
PRAXAIR,01-East,733464500,298.00,29.52,268.48
PRAXAIR,01-East,739390000,268.85,82.43,186.42
PRC-DESOTO INTERNATIONAL,01-East,720252303,6185.70,145.78,6039.92
PRECISION ELECTRO MINERAL,01-East,770260000,3820.50,275.92,3544.58
PRECISION FITTING & GAUGE,01-East,734990000,715.20,82.94,632.26
PRESSCUT INDUSTRIES,01-East,733444200,664.00,69.38,594.62
PRIME MACHINE,01-East,770520000,906.00,48.32,857.68
PROCEDYNE CORP,01-East,737321000,74163.08,34479.25,39683.83
PROCEDYNE CORP,01-East,727000140,60538.00,8379.39,52158.61
PROCEDYNE CORP,01-East,754477000,51914.80,19034.55,32880.25
PROCEDYNE CORP,01-East,754527000,30667.18,10318.04,20349.14
PROCEDYNE CORP,01-East,764821000,29892.00,3411.25,26480.75
PROCEDYNE CORP,01-East,739681100,17674.00,7829.95,9844.05
PROCEDYNE CORP,01-East,734311100,14840.00,1859.92,12980.08
PROCEDYNE CORP,01-East,739781100,8942.74,3522.77,5419.97
PROCEDYNE CORP,01-East,754907000,8493.74,1710.68,6783.06
PROCEDYNE CORP,01-East,764601000,8116.00,1062.88,7053.12
PROCEDYNE CORP,01-East,764902000,6689.00,1213.22,5475.78
PROCEDYNE CORP,01-East,779958793,6090.00,2064.75,4025.25
PROCEDYNE CORP,01-East,764781000,5856.00,817.80,5038.20
PROCEDYNE CORP,01-East,777642000,4122.30,1246.55,2875.75
PROCEDYNE CORP,01-East,734711100,2309.67,515.00,1794.67
PROCEDYNE CORP,01-East,777601000,2244.26,621.74,1622.52
PROCEDYNE CORP,01-East,733525600,2070.00,273.08,1796.92
PROCEDYNE CORP,01-East,739761100,1639.14,723.93,915.21
PROCEDYNE CORP,01-East,764521000,1499.85,199.38,1300.47
PROCEDYNE CORP,01-East,764901000,1196.00,258.30,937.70
PROCEDYNE CORP,01-East,754427000,824.35,293.39,530.96
PROCEDYNE CORP,01-East,739541000,345.31,71.62,273.69
PROCEDYNE CORP,01-East,766121000,291.55,23.95,267.60
PROCEDYNE CORP,01-East,739561200,257.60,72.33,185.27
PROCEDYNE CORP,01-East,754447000,240.50,98.42,142.08
PROCEDYNE CORP,01-East,779957077,74.90,34.60,40.30
PROCESS RESEARCH PRODUCTS,01-East,777990000,4950.00,872.00,4078.00
PTI THERMAL SOLUTIONS,01-East,764827550,268742.40,95177.28,173565.12
PTI THERMAL SOLUTIONS,01-East,768121000,200741.00,96982.28,103758.72
PTI THERMAL SOLUTIONS,01-East,724281410,178670.10,101168.46,77501.64
PTI THERMAL SOLUTIONS,01-East,764821000,115398.60,43190.11,72208.49
PTI THERMAL SOLUTIONS,01-East,764521000,110633.00,39323.38,71309.62
PTI THERMAL SOLUTIONS,01-East,740361900,84115.20,46604.54,37510.66
PTI THERMAL SOLUTIONS,01-East,764901000,80419.00,38626.14,41792.86
PTI THERMAL SOLUTIONS,01-East,766121000,68140.00,26226.79,41913.21
PTI THERMAL SOLUTIONS,01-East,739457000,59365.44,37211.37,22154.07
PTI THERMAL SOLUTIONS,01-East,733525600,58721.75,9846.10,48875.65
PTI THERMAL SOLUTIONS,01-East,734251300,57087.41,5801.00,51286.41
PTI THERMAL SOLUTIONS,01-East,764900005,51624.80,21586.28,30038.52
PTI THERMAL SOLUTIONS,01-East,779988846,48199.68,21187.84,27011.84
PTI THERMAL SOLUTIONS,01-East,764901005,47880.00,19955.00,27925.00
PTI THERMAL SOLUTIONS,01-East,740382201,38174.00,19672.05,18501.95
PTI THERMAL SOLUTIONS,01-East,777601000,31598.30,8892.49,22705.81
PTI THERMAL SOLUTIONS,01-East,780680000,17560.80,6300.48,11260.32
PTI THERMAL SOLUTIONS,01-East,759821000,13578.84,4074.20,9504.64
PTI THERMAL SOLUTIONS,01-East,733211050,11389.80,3292.37,8097.43
PTI THERMAL SOLUTIONS,01-East,764902000,10772.00,5130.80,5641.20
PTI THERMAL SOLUTIONS,01-East,766162000,10674.00,4147.92,6526.08
PTI THERMAL SOLUTIONS,01-East,734351200,10269.36,1441.25,8828.11
PTI THERMAL SOLUTIONS,01-East,771400000,8450.70,299.90,8150.80
PTI THERMAL SOLUTIONS,01-East,764821161,7800.00,7440.00,360.00
PTI THERMAL SOLUTIONS,01-East,768141000,7325.05,2447.63,4877.42
PTI THERMAL SOLUTIONS,01-East,764822000,7133.90,2479.64,4654.26
PTI THERMAL SOLUTIONS,01-East,766122000,6650.00,2403.85,4246.15
PTI THERMAL SOLUTIONS,01-East,795900000,5850.00,1033.66,4816.34
PTI THERMAL SOLUTIONS,01-East,780640000,4567.23,1618.55,2948.68
PTI THERMAL SOLUTIONS,01-East,777904301,4091.43,1527.09,2564.34
PTI THERMAL SOLUTIONS,01-East,779956886,3900.00,1557.21,2342.79
PTI THERMAL SOLUTIONS,01-East,734910000,3545.40,945.11,2600.29
PTI THERMAL SOLUTIONS,01-East,733211000,3133.10,904.47,2228.63
PTI THERMAL SOLUTIONS,01-East,779986951,2700.00,1442.58,1257.42
PTI THERMAL SOLUTIONS,01-East,734830000,1951.60,312.50,1639.10
PTI THERMAL SOLUTIONS,01-East,733444200,1938.00,386.40,1551.60
PTI THERMAL SOLUTIONS,01-East,781660000,1868.52,564.32,1304.20
PTI THERMAL SOLUTIONS,01-East,779956887,1753.92,512.34,1241.58
PTI THERMAL SOLUTIONS,01-East,733484900,1707.20,347.01,1360.19
PTI THERMAL SOLUTIONS,01-East,739561000,1609.92,681.76,928.16
PTI THERMAL SOLUTIONS,01-East,738521000,1263.36,1194.24,69.12
PTI THERMAL SOLUTIONS,01-East,733444300,1162.80,277.02,885.78
PTI THERMAL SOLUTIONS,01-East,739561200,1073.40,289.32,784.08
PTI THERMAL SOLUTIONS,01-East,764482000,692.00,170.48,521.52
PTI THERMAL SOLUTIONS,01-East,770570000,640.50,95.41,545.09
PTI THERMAL SOLUTIONS,01-East,777903000,485.10,167.33,317.77
PTI THERMAL SOLUTIONS,01-East,793330000,423.30,53.01,370.29
PTI THERMAL SOLUTIONS,01-East,734990000,400.96,110.59,290.37
PTI THERMAL SOLUTIONS,01-East,779956599,264.00,171.96,92.04
PTI THERMAL SOLUTIONS,01-East,737902100,185.30,33.87,151.43
PTI THERMAL SOLUTIONS,01-East,777642000,183.00,75.54,107.46
PUGET SOUND NAVAL,01-East,733671000,2741.76,225.10,2516.66
PYROTEK INC,01-East,726020015,25617.40,20817.63,4799.77
PYROTEK INC,01-East,777902300,18566.10,9820.10,8746.00
PYROTEK INC,01-East,733151520,17118.00,7773.56,9344.44
PYROTEK INC,01-East,733525400,17020.00,7449.16,9570.84
PYROTEK INC,01-East,771320000,16332.00,4270.57,12061.43
PYROTEK INC,01-East,737321000,16104.71,5995.92,10108.79
PYROTEK INC,01-East,733464500,9484.00,4458.26,5025.74
PYROTEK INC,01-East,777903800,5287.06,1853.81,3433.25
PYROTEK INC,01-East,764821000,4316.00,1597.23,2718.77
PYROTEK INC,01-East,739681100,3555.36,3756.44,-201.08
PYROTEK INC,01-East,733211000,3370.00,2084.23,1285.77
PYROTEK INC,01-East,764901050,3042.00,1137.22,1904.78
PYROTEK INC,01-East,777902200,2489.27,1155.09,1334.18
PYROTEK INC,01-East,737301000,2314.50,981.45,1333.05
PYROTEK INC,01-East,734611100,2145.68,582.00,1563.68
PYROTEK INC,01-East,781590000,2126.52,436.37,1690.15
PYROTEK INC,01-East,754267000,2067.12,607.32,1459.80
PYROTEK INC,01-East,733510000,1669.75,1158.11,511.64
PYROTEK INC,01-East,734311100,1637.68,410.82,1226.86
PYROTEK INC,01-East,768221000,1542.40,566.08,976.32
PYROTEK INC,01-East,770260000,1474.20,202.89,1271.31
PYROTEK INC,01-East,776131000,1156.68,907.49,249.19
PYROTEK INC,01-East,768021000,1128.00,599.57,528.43
PYROTEK INC,01-East,770330000,1071.00,193.29,877.71
PYROTEK INC,01-East,773161000,1060.29,235.29,825.00
PYROTEK INC,01-East,777901100,1033.20,561.18,472.02
PYROTEK INC,01-East,754885000,1006.92,181.83,825.09
PYROTEK INC,01-East,733442000,975.00,477.95,497.05
PYROTEK INC,01-East,766121000,865.00,272.48,592.52
PYROTEK INC,01-East,733423700,761.60,452.56,309.04
PYROTEK INC,01-East,733505200,710.50,327.94,382.56
PYROTEK INC,01-East,739561000,656.64,342.83,313.81
PYROTEK INC,01-East,737261000,650.06,279.93,370.13
PYROTEK INC,01-East,764761000,648.00,368.58,279.42
PYROTEK INC,01-East,768241000,432.90,159.21,273.69
PYROTEK INC,01-East,739641100,348.48,274.86,73.62
PYROTEK INC,01-East,772101000,308.21,94.57,213.64
PYROTEK INC,01-East,764781000,308.00,143.12,164.88
PYROTEK INC,01-East,739661100,294.24,300.99,-6.75
PYROTEK INC,01-East,733151600,210.00,106.23,103.77
PYROTEK INC,01-East,734711100,203.04,54.40,148.64
PYROTEK INC,01-East,771991000,192.63,69.89,122.74
PYROTEK INC,01-East,739541000,191.81,71.62,120.19
PYROTEK INC,01-East,739561200,148.74,76.67,72.07
PYROTEK INC,01-East,773191000,99.55,22.47,77.08
PYROTEK INC,01-East,772051000,42.13,14.05,28.08
QUADNA - PHOENIX,01-East,764605000,3912.00,153.87,3758.13
QUADNA - PHOENIX,01-East,734311100,381.48,33.70,347.78
QUADNA,01-East,737321000,7095.36,3506.88,3588.48
QUADNA,01-East,737311000,5345.28,3612.48,1732.80
QUADNA,01-East,764605000,4633.60,828.08,3805.52
QUADNA,01-East,764262000,607.20,66.92,540.28
QUADNA,01-East,734211200,413.88,46.76,367.12
QUICK CUT GASKET & RUBBER,01-East,733464500,313.00,32.53,280.47
"R.L. WILLIAMS & CO., INC.",01-East,735602000,7344.00,2044.25,5299.75
RACING INDUSTRIES,01-East,730710500,4911.00,638.67,4272.33
RACING INDUSTRIES,01-East,730552560,3214.00,386.21,2827.79
RAINBOW ART GLASS INC.,01-East,733671000,3595.54,344.76,3250.78
RAMPART SUPPLY,01-East,792610000,690.00,80.93,609.07
RATH INCORPORATED,01-East,764261110,111760.00,38351.84,73408.16
RATH INCORPORATED,01-East,727031200,40867.20,12028.68,28838.52
RATH INCORPORATED,01-East,764301020,37302.50,13089.33,24213.17
RATH INCORPORATED,01-East,764821026,35980.00,8592.99,27387.01
RATH INCORPORATED,01-East,727000140,31579.20,12684.05,18895.15
RATH INCORPORATED,01-East,727063000,21135.60,8166.88,12968.72
RATH INCORPORATED,01-East,764521000,18735.00,4580.45,14154.55
RATH INCORPORATED,01-East,727063016,14461.20,5558.54,8902.66
RATH INCORPORATED,01-East,727063007,11025.00,4426.50,6598.50
RATH INCORPORATED,01-East,727063018,11025.00,4447.51,6577.49
RATH INCORPORATED,01-East,766121000,6845.00,2016.42,4828.58
RATH INCORPORATED,01-East,764601000,2753.75,397.94,2355.81
RATH INCORPORATED,01-East,764781000,456.00,121.22,334.78
RATH INCORPORATED,01-East,766162000,190.50,74.74,115.76
RAYTEQ LLC,01-East,776101000,387.00,182.84,204.16
RAYTHEON,01-East,724261200,1572.00,156.40,1415.60
RAYTHEON,01-East,764482000,692.00,34.10,657.90
RAYTHEON,01-East,739561000,473.76,85.22,388.54
RB LLC,01-East,768144200,22394.00,6662.37,15731.63
